split,image,psnr,ssim,lpips,runtime_s,latent_seed
lolv2_real_test,low00715.png,22.92143350233082,0.8478963186322556,,7.509705543518066,8052616288253138782
lolv2_real_test,low00716.png,20.392514318844285,0.8564690198185082,,7.49898886680603,4336299408104444213
lolv2_real_test,low00717.png,19.456581397478892,0.7827505150412369,,7.516694068908691,495125562662175890
lolv2_real_test,low00718.png,27.79725055719389,0.9040005432587934,,7.517139911651611,626046908300499594
lolv2_real_test,low00719.png,27.79650177021275,0.9073504261514779,,7.512063026428223,94139688856376345
lolv2_real_test,low00720.png,18.685494919703764,0.8366860108037576,,7.518723249435425,3382119838185113699
lolv2_real_test,low00721.png,18.418211632396407,0.8357280398642617,,7.552125453948975,4181696165365288840
lolv2_real_test,low00722.png,19.66678600863235,0.8835923002540591,,7.542817831039429,302408640980104317
lolv2_real_test,low00723.png,19.64752768281584,0.8829538977660256,,7.550492763519287,3342801585206742424
lolv2_real_test,low00724.png,19.228177777482788,0.785808474312157,,7.54676628112793,1104513840268887131
lolv2_real_test,low00725.png,19.214203256859655,0.8066926834025369,,7.547979831695557,4988103978962626852
lolv2_real_test,low00726.png,20.7375343444213,0.8834972326081822,,7.568854808807373,9066141689536200508
lolv2_real_test,low00727.png,24.054997477886587,0.9015498947656058,,7.569404602050781,4791778298869052101
lolv2_real_test,low00728.png,20.93707770216202,0.8283189859388957,,7.56547999382019,1284293818696337412
lolv2_real_test,low00729.png,28.403922155262112,0.9207493511598349,,7.547560691833496,4657228596299511140
lolv2_real_test,low00730.png,27.751449719425434,0.9227403386114371,,7.544283866882324,3415015543270750903
lolv2_real_test,low00731.png,25.075456314922047,0.8980550805396034,,7.550171852111816,1165231681082271863
lolv2_real_test,low00732.png,24.77864535083803,0.897931106878083,,7.546612501144409,8790393621178740613
lolv2_real_test,low00733.png,26.988615741197485,0.9059717184204223,,7.557093143463135,2081794387299883995
lolv2_real_test,low00734.png,27.058111981265274,0.9065218262899459,,7.552901744842529,3679886355391828756
lolv2_real_test,low00735.png,25.853856477094258,0.8561153656927001,,7.572918176651001,4000091860156297826
lolv2_real_test,low00736.png,25.68726320801143,0.86215807890976,,7.54939866065979,2064263465935709464
lolv2_real_test,low00737.png,27.86883376879562,0.8732472640664314,,7.546741962432861,1277787146811194876
lolv2_real_test,low00738.png,28.136345785427498,0.8811679922152145,,7.533118486404419,8456997049789864823
lolv2_real_test,low00739.png,25.545639783896135,0.8260418111075859,,7.50652813911438,7252076061157612725
lolv2_real_test,low00740.png,25.252596154243516,0.8233180103894107,,7.527557373046875,5017827100036117144
lolv2_real_test,low00741.png,28.30519631850661,0.839956900386272,,7.5151026248931885,5178767218356324932
lolv2_real_test,low00742.png,25.071189502628542,0.7414889734082085,,7.526726245880127,3061976304302653890
lolv2_real_test,low00743.png,26.64622165044314,0.8703901646895303,,7.5277252197265625,2043732856228257287
lolv2_real_test,low00744.png,25.669990547204268,0.8304415223887415,,7.559385061264038,2400971634661953361
lolv2_real_test,low00745.png,24.230661825125036,0.8162817628566357,,7.515138626098633,6606750441700748625
lolv2_real_test,low00746.png,24.187868191645208,0.8042493922936886,,7.534348964691162,3532132205997593243
lolv2_real_test,low00747.png,24.139653934282258,0.8456299538571957,,7.544930696487427,882712667696275343
lolv2_real_test,low00748.png,24.332186934507636,0.8585271955649775,,7.554046869277954,992796479595280018
lolv2_real_test,low00749.png,24.697426726024247,0.8104370480265609,,7.532127857208252,2754555798871853816
lolv2_real_test,low00750.png,24.02173830521278,0.7918822662135853,,7.531377553939819,5066579208006927971
lolv2_real_test,low00751.png,21.694411519203655,0.7827717551234358,,7.562446117401123,5827645049567897069
lolv2_real_test,low00752.png,23.408723371536713,0.7735376464565246,,7.56301736831665,1576395777041725584
lolv2_real_test,low00753.png,14.624554244647982,0.7240025652871593,,7.577755451202393,6013111372060657403
lolv2_real_test,low00754.png,13.589049443415702,0.7064962956161404,,7.56184720993042,8681306883572827454
lolv2_real_test,low00755.png,16.54725110006552,0.7002553370804879,,7.568357229232788,3642867980123030320
lolv2_real_test,low00756.png,16.405968855804037,0.6915929237432077,,7.543042182922363,7981158209197062597
lolv2_real_test,low00757.png,22.04684071940467,0.7507182358059797,,7.540273666381836,670566277100502846
lolv2_real_test,low00758.png,21.641016338245407,0.7197483895309281,,7.538470029830933,8902385934454402297
lolv2_real_test,low00759.png,25.352564428693416,0.8281056394568149,,7.546889305114746,5134497479619180697
lolv2_real_test,low00760.png,24.293202597842324,0.8589384375959154,,7.519396781921387,7839468555084587288
lolv2_real_test,low00761.png,22.413732205728984,0.7986950984550566,,7.510745286941528,2329146473362056361
lolv2_real_test,low00762.png,22.601215532770738,0.8012393802896983,,7.5019001960754395,4512435907893375472
lolv2_real_test,low00763.png,20.729876901550405,0.7966969318245997,,7.493592023849487,3936598492512780125
lolv2_real_test,low00764.png,20.868751574904337,0.8003679239780545,,7.496150970458984,3142148122809630272
lolv2_real_test,low00765.png,23.015005032975388,0.8236277717214812,,7.511419296264648,6597045012448416718
lolv2_real_test,low00766.png,23.201071397964085,0.8341001199354103,,7.520374536514282,1196921928839317789
lolv2_real_test,low00767.png,18.485527672365794,0.661768779566536,,7.496454477310181,854185663087593525
lolv2_real_test,low00768.png,18.4982290894152,0.7242845498908327,,7.508741855621338,6023869663286236381
lolv2_real_test,low00769.png,27.83435459275158,0.8460273485430471,,7.516142129898071,445817396912142127
lolv2_real_test,low00770.png,27.745883329248407,0.8428050168080304,,7.492212772369385,8960780678269554441
lolv2_real_test,low00771.png,21.586727088256335,0.6522739005134573,,7.513551712036133,993831694295881193
lolv2_real_test,low00772.png,22.625847152251417,0.7448806274520328,,7.5492143630981445,6904914280778242370
lolv2_real_test,low00773.png,23.151387693945207,0.7945495184647249,,7.517808198928833,5389535780082470770
lolv2_real_test,low00774.png,23.087761817072185,0.7900126758994589,,7.543464422225952,3917028595094993381
lolv2_real_test,low00775.png,23.883922111461708,0.8234299280510505,,7.554036378860474,3221194813891990106
lolv2_real_test,low00776.png,23.619930291770117,0.8226846894414267,,7.558816432952881,778921568139138300
lolv2_real_test,low00777.png,22.89349560941684,0.7364805771909634,,7.553304195404053,8580316895598701472
lolv2_real_test,low00778.png,22.930391974458928,0.7546398251890633,,7.539116859436035,1925921641300838632
lolv2_real_test,low00779.png,26.27318238235543,0.8157030092757568,,7.540755033493042,2702496046431946407
lolv2_real_test,low00780.png,26.224468239845862,0.8156047660348954,,7.541178464889526,1845095283777179555
lolv2_real_test,low00781.png,22.645696773187826,0.8422595934099198,,7.548085689544678,2760535353555924711
lolv2_real_test,low00782.png,22.89943392108014,0.8631344703217624,,7.570268869400024,2736281268267052418
lolv2_real_test,low00783.png,22.850197012132213,0.8619838468501174,,7.551669120788574,5451792319470899298
lolv2_real_test,low00784.png,19.885772234801397,0.7698916977161874,,7.57027268409729,2111423920854585122
lolv2_real_test,low00785.png,19.900583396101638,0.7622097106790254,,7.576937437057495,8756821755366994814
lolv2_real_test,low00786.png,19.937852416775183,0.7755166638406847,,7.572367191314697,4680324832501977876
lolv2_real_test,low00787.png,20.467525693542722,0.6839331193597938,,7.570577144622803,1158257699027632712
lolv2_real_test,low00788.png,20.334498019149116,0.6878867670653684,,7.548501253128052,5059222598147644530
lolv2_real_test,low00789.png,20.47197007829803,0.6876162223225766,,7.560137987136841,7647886650931114142
