split,n,psnr_mean,psnr_std,ssim_mean,ssim_std,lpips_mean,runtime_mean,inference_steps,sampler
lolv2_real_test,100,22.878996645027854,3.3909309441503535,0.8144542292628485,0.05843189931287685,,0.4541125249862671,5,ddim
lolv2_real_test,100,22.78169722377529,3.405445206159653,0.8130363230105361,0.05960176608889037,,1.2706758618354796,10,ddim
lolv2_real_test,100,22.714371395725586,3.416475763110141,0.8122935675322025,0.06014406708546898,,2.8669953465461733,20,ddim
lolv2_real_test,100,22.66374563852633,3.419862014660044,0.8117613920772797,0.06061325661689655,,7.540121269226074,50,ddim
lolv2_real_test,100,22.643018139102786,3.4217537134653786,0.8115131621399027,0.060975736923683146,,15.355436086654663,100,ddim
