split,image,psnr,ssim,lpips,runtime_s,latent_seed
lolv2_real_test,low00728.png,21.43634560837304,0.831645930921347,,1.2982971668243408,1284293818696337412
lolv2_real_test,low00729.png,28.48482226625443,0.9209235397560499,,1.2945582866668701,4657228596299511140
lolv2_real_test,low00730.png,27.918241649195895,0.9231288249752776,,1.2962415218353271,3415015543270750903
lolv2_real_test,low00731.png,25.20289973266941,0.8984681816730823,,1.306591272354126,1165231681082271863
lolv2_real_test,low00732.png,24.693718447253428,0.8970961213114511,,1.3020553588867188,8790393621178740613
lolv2_real_test,low00733.png,27.326105203421488,0.9072875484332483,,1.3025176525115967,2081794387299883995
lolv2_real_test,low00734.png,27.408720192445784,0.9079971991249226,,1.3121023178100586,3679886355391828756
lolv2_real_test,low00735.png,25.81464752281638,0.8559677476786524,,1.316957950592041,4000091860156297826
lolv2_real_test,low00736.png,25.68486083091567,0.8623125071172847,,1.3144800662994385,2064263465935709464
lolv2_real_test,low00737.png,28.22819279732049,0.8740996354446352,,1.3066935539245605,1277787146811194876
lolv2_real_test,low00738.png,28.358942671704746,0.8810854711265549,,1.3155291080474854,8456997049789864823
lolv2_real_test,low00739.png,25.56298773965578,0.8265866548469957,,1.311234951019287,7252076061157612725
lolv2_real_test,low00740.png,25.249173045096107,0.8235683379310355,,1.311222791671753,5017827100036117144
lolv2_real_test,low00741.png,28.35262668633701,0.8403618123953326,,1.3092575073242188,5178767218356324932
lolv2_real_test,low00742.png,25.28287430483125,0.7423945495188159,,1.306903600692749,3061976304302653890
lolv2_real_test,low00743.png,26.686813289450086,0.8704431798431954,,1.3154618740081787,2043732856228257287
lolv2_real_test,low00744.png,25.675957695641642,0.8308060812632377,,1.3020384311676025,2400971634661953361
lolv2_real_test,low00745.png,24.24913731787739,0.8164632545767931,,1.3046815395355225,6606750441700748625
lolv2_real_test,low00746.png,24.20574899349351,0.8044208969092828,,1.306821346282959,3532132205997593243
lolv2_real_test,low00747.png,24.483354718766194,0.8483886678260584,,1.2992820739746094,882712667696275343
lolv2_real_test,low00748.png,24.61043905537472,0.8611478685065856,,1.3007912635803223,992796479595280018
lolv2_real_test,low00749.png,24.76295805965166,0.8107580130082453,,1.2923321723937988,2754555798871853816
lolv2_real_test,low00750.png,24.10334406120626,0.7920329095133493,,1.2965946197509766,5066579208006927971
lolv2_real_test,low00751.png,21.940225341642847,0.783888947715436,,1.2923073768615723,5827645049567897069
lolv2_real_test,low00752.png,23.625034565737664,0.775975789401626,,1.2954998016357422,1576395777041725584
lolv2_real_test,low00753.png,15.084702764498436,0.7310361776667187,,1.2960050106048584,6013111372060657403
lolv2_real_test,low00754.png,13.77002156917004,0.7112486392382392,,1.2910397052764893,8681306883572827454
lolv2_real_test,low00755.png,17.003075280502394,0.7100723279140974,,1.2796485424041748,3642867980123030320
lolv2_real_test,low00756.png,16.760033250145604,0.6984194781690943,,1.2815122604370117,7981158209197062597
lolv2_real_test,low00757.png,22.123872918733998,0.7475492343623559,,1.2806220054626465,670566277100502846
lolv2_real_test,low00758.png,21.741500171203278,0.7228733789691333,,1.275681495666504,8902385934454402297
lolv2_real_test,low00759.png,25.493436391381703,0.8292542214947485,,1.282031536102295,5134497479619180697
lolv2_real_test,low00760.png,24.74353729152035,0.861610186714393,,1.277634859085083,7839468555084587288
lolv2_real_test,low00761.png,22.49894314227379,0.7979032100430089,,1.279353141784668,2329146473362056361
lolv2_real_test,low00762.png,22.69534562747557,0.8012684038932466,,1.2809526920318604,4512435907893375472
lolv2_real_test,low00763.png,20.91461047207979,0.7987223707523672,,1.2724223136901855,3936598492512780125
lolv2_real_test,low00764.png,21.09708809307618,0.8024139085896964,,1.2752571105957031,3142148122809630272
lolv2_real_test,low00765.png,23.018119227387675,0.8234356398337832,,1.2758197784423828,6597045012448416718
lolv2_real_test,low00766.png,23.224182906585455,0.8347007218559436,,1.2822256088256836,1196921928839317789
lolv2_real_test,low00767.png,18.217482468068198,0.6967379214344964,,1.2883825302124023,854185663087593525
lolv2_real_test,low00768.png,18.477610373582657,0.7238795396662222,,1.279043197631836,6023869663286236381
lolv2_real_test,low00769.png,27.93574200076052,0.8477727579193443,,1.270401954650879,445817396912142127
lolv2_real_test,low00770.png,27.847870753214448,0.8444718005115847,,1.2805302143096924,8960780678269554441
lolv2_real_test,low00771.png,21.755921490538217,0.6543002156256351,,1.2884068489074707,993831694295881193
lolv2_real_test,low00772.png,22.820316083293196,0.7466044388501816,,1.2894532680511475,6904914280778242370
lolv2_real_test,low00773.png,23.579217010392185,0.8007830893603091,,1.2717914581298828,5389535780082470770
lolv2_real_test,low00774.png,23.39412981153428,0.7912261968717624,,1.2892920970916748,3917028595094993381
lolv2_real_test,low00775.png,24.10854576253165,0.8252574403245433,,1.2838642597198486,3221194813891990106
lolv2_real_test,low00776.png,23.774083463631666,0.8238837306643417,,1.2931017875671387,778921568139138300
lolv2_real_test,low00777.png,22.992278677409846,0.7391004868778269,,1.27968430519104,8580316895598701472
lolv2_real_test,low00778.png,23.032464474365938,0.7564147275014612,,1.2869384288787842,1925921641300838632
lolv2_real_test,low00779.png,26.316958302719513,0.8164712923808924,,1.2775311470031738,2702496046431946407
lolv2_real_test,low00780.png,26.23653692521161,0.8158270572295928,,1.28440260887146,1845095283777179555
lolv2_real_test,low00781.png,22.54333028149539,0.8412103667512052,,1.2771437168121338,2760535353555924711
lolv2_real_test,low00782.png,22.853936639203887,0.8628350722846435,,1.2831101417541504,2736281268267052418
lolv2_real_test,low00783.png,22.74459919249319,0.8610123651404377,,1.289330244064331,5451792319470899298
lolv2_real_test,low00784.png,19.87551478182757,0.7710156845528005,,1.286989450454712,2111423920854585122
lolv2_real_test,low00785.png,19.894375619376557,0.762982088523075,,1.2952992916107178,8756821755366994814
lolv2_real_test,low00786.png,19.930721776865944,0.7762893244211638,,1.2874870300292969,4680324832501977876
lolv2_real_test,low00787.png,21.09413742951179,0.6804164000168861,,1.2942159175872803,1158257699027632712
lolv2_real_test,low00788.png,21.04610254811441,0.6849690418895947,,1.2944660186767578,5059222598147644530
lolv2_real_test,low00789.png,21.22037357698163,0.6870315193165103,,1.2960615158081055,7647886650931114142
