split,image,psnr,ssim,lpips,runtime_s,latent_seed
lolv2_real_test,low00726.png,20.89623759538396,0.8849248824663882,,2.877171754837036,9066141689536200508
lolv2_real_test,low00727.png,24.47024215643541,0.904828511077227,,2.872789144515991,4791778298869052101
lolv2_real_test,low00728.png,21.210172182138667,0.8300632686222761,,2.866429328918457,1284293818696337412
lolv2_real_test,low00729.png,28.436888096589872,0.9208239804833928,,2.8644800186157227,4657228596299511140
lolv2_real_test,low00730.png,27.82329357002284,0.9229006640440099,,2.864668846130371,3415015543270750903
lolv2_real_test,low00731.png,25.130225651836756,0.8982054075664587,,2.862029790878296,1165231681082271863
lolv2_real_test,low00732.png,24.751070478381912,0.8976066068941622,,2.861311435699463,8790393621178740613
lolv2_real_test,low00733.png,27.17197543777216,0.9066354884636029,,2.854419469833374,2081794387299883995
lolv2_real_test,low00734.png,27.233546536306356,0.9072019587730629,,2.86456298828125,3679886355391828756
lolv2_real_test,low00735.png,25.844472494214656,0.8561119260442154,,2.871084690093994,4000091860156297826
lolv2_real_test,low00736.png,25.691508834942635,0.862224257832629,,2.8744680881500244,2064263465935709464
lolv2_real_test,low00737.png,28.04749554125937,0.8735816091111673,,2.862989664077759,1277787146811194876
lolv2_real_test,low00738.png,28.26064417066434,0.8811175478642083,,2.8624086380004883,8456997049789864823
lolv2_real_test,low00739.png,25.59282652177023,0.8264988994144343,,2.8518128395080566,7252076061157612725
lolv2_real_test,low00740.png,25.22654491606779,0.8233054518371251,,2.857656717300415,5017827100036117144
lolv2_real_test,low00741.png,28.320145085297582,0.8401459452639934,,2.8683550357818604,5178767218356324932
lolv2_real_test,low00742.png,25.170404580580076,0.7419725950297789,,2.8665642738342285,3061976304302653890
lolv2_real_test,low00743.png,26.661191029438427,0.8704317808418116,,2.8590943813323975,2043732856228257287
lolv2_real_test,low00744.png,25.63915667701201,0.8304745866105346,,2.859584093093872,2400971634661953361
lolv2_real_test,low00745.png,24.24389271241377,0.8164082672032545,,2.857836961746216,6606750441700748625
lolv2_real_test,low00746.png,24.199850841164093,0.8043660490241348,,2.86622953414917,3532132205997593243
lolv2_real_test,low00747.png,24.282409750053617,0.8468034472183777,,2.8533146381378174,882712667696275343
lolv2_real_test,low00748.png,24.436156133126747,0.8597183215006042,,2.8579869270324707,992796479595280018
lolv2_real_test,low00749.png,24.727926565598736,0.8107142312740496,,2.8546552658081055,2754555798871853816
lolv2_real_test,low00750.png,24.044223904244998,0.7920124153505995,,2.855668306350708,5066579208006927971
lolv2_real_test,low00751.png,21.786700985915935,0.7831111327173619,,2.8523592948913574,5827645049567897069
lolv2_real_test,low00752.png,23.478754839161283,0.7743426135447381,,2.8564634323120117,1576395777041725584
lolv2_real_test,low00753.png,14.824390509513332,0.7271112079040002,,2.8605031967163086,6013111372060657403
lolv2_real_test,low00754.png,13.65218001813653,0.708288827319728,,2.8584072589874268,8681306883572827454
lolv2_real_test,low00755.png,16.75962164428938,0.7041897756785892,,2.87728214263916,3642867980123030320
lolv2_real_test,low00756.png,16.568998503966373,0.6943076609886796,,2.854987382888794,7981158209197062597
lolv2_real_test,low00757.png,22.072692515976154,0.7488739218542285,,2.850740432739258,670566277100502846
lolv2_real_test,low00758.png,21.667483135821325,0.7208181118119231,,2.870293378829956,8902385934454402297
lolv2_real_test,low00759.png,25.423177076377755,0.8286037264899724,,2.864466428756714,5134497479619180697
lolv2_real_test,low00760.png,24.53299600762246,0.8603229137552052,,2.8658981323242188,7839468555084587288
lolv2_real_test,low00761.png,22.442809233997885,0.7983297019709301,,2.8510029315948486,2329146473362056361
lolv2_real_test,low00762.png,22.634277819291366,0.801202844741638,,2.8635637760162354,4512435907893375472
lolv2_real_test,low00763.png,20.82315170971336,0.7974880099312229,,2.860675573348999,3936598492512780125
lolv2_real_test,low00764.png,20.97370291688089,0.8011367553450608,,2.8513238430023193,3142148122809630272
lolv2_real_test,low00765.png,23.012508464629768,0.8233680647157614,,2.871401071548462,6597045012448416718
lolv2_real_test,low00766.png,23.20783771357481,0.8341832515606571,,2.8556716442108154,1196921928839317789
lolv2_real_test,low00767.png,18.358082119537634,0.6824258026185096,,2.8717339038848877,854185663087593525
lolv2_real_test,low00768.png,18.48370981705495,0.7240018640008316,,2.871445417404175,6023869663286236381
lolv2_real_test,low00769.png,27.876275249939788,0.8467391534530764,,2.8626556396484375,445817396912142127
lolv2_real_test,low00770.png,27.788041232005824,0.8434526476875662,,2.8608756065368652,8960780678269554441
lolv2_real_test,low00771.png,21.636042739245802,0.6530218685511174,,2.8635692596435547,993831694295881193
lolv2_real_test,low00772.png,22.686905408176024,0.7454941225460078,,2.8541371822357178,6904914280778242370
lolv2_real_test,low00773.png,23.340624613423103,0.79739478572063,,2.869131565093994,5389535780082470770
lolv2_real_test,low00774.png,23.210118794976715,0.790436042987749,,2.87774395942688,3917028595094993381
lolv2_real_test,low00775.png,23.96196955059745,0.8240306481292189,,2.870352268218994,3221194813891990106
lolv2_real_test,low00776.png,23.674214440007052,0.8230542880955144,,2.869508981704712,778921568139138300
lolv2_real_test,low00777.png,22.933838507324186,0.7375553176928396,,2.8658597469329834,8580316895598701472
lolv2_real_test,low00778.png,22.966371842631176,0.755323349690093,,2.870817184448242,1925921641300838632
lolv2_real_test,low00779.png,26.28914552722801,0.8159855694759632,,2.8478028774261475,2702496046431946407
lolv2_real_test,low00780.png,26.22888134091053,0.815689586295045,,2.848670721054077,1845095283777179555
lolv2_real_test,low00781.png,22.61310529076811,0.8418887061927403,,2.8735363483428955,2760535353555924711
lolv2_real_test,low00782.png,22.88598576657495,0.8630605152784342,,2.8664166927337646,2736281268267052418
lolv2_real_test,low00783.png,22.816925913641434,0.8616987736331839,,2.872190475463867,5451792319470899298
lolv2_real_test,low00784.png,19.88454051937722,0.770410088452965,,2.8601322174072266,2111423920854585122
lolv2_real_test,low00785.png,19.898981586739886,0.7624797435555289,,2.8649258613586426,8756821755366994814
lolv2_real_test,low00786.png,19.937743215350984,0.7758282606622081,,2.8644864559173584,4680324832501977876
lolv2_real_test,low00787.png,20.70784730887054,0.6816128471378674,,2.8652448654174805,1158257699027632712
lolv2_real_test,low00788.png,20.61270219047413,0.6856839502670579,,2.859433650970459,5059222598147644530
lolv2_real_test,low00789.png,20.75133811654571,0.6864051348758994,,2.8685407638549805,7647886650931114142
