split,image,psnr,ssim,lpips,runtime_s,latent_seed
lolv2_real_test,low00690.png,27.57942404341382,0.831441975469763,,15.490880966186523,712776539657968180
lolv2_real_test,low00691.png,26.480558763009704,0.7900109559087042,,15.896372079849243,3886815055059375840
lolv2_real_test,low00692.png,24.48249084859107,0.8449850453251523,,15.551584482192993,1632525761488114469
lolv2_real_test,low00693.png,24.507440473675146,0.8494253196109781,,15.19792628288269,4669740608681539896
lolv2_real_test,low00694.png,24.544581579612284,0.8400399215259773,,15.092898845672607,4044002903267000690
lolv2_real_test,low00695.png,24.420599373354513,0.8384180878617465,,15.243335008621216,5108160362288320311
lolv2_real_test,low00696.png,20.6823179286179,0.7645413630959875,,15.387739181518555,3678095656053135704
lolv2_real_test,low00697.png,20.4987258110142,0.7552257261605796,,15.405867338180542,1361855967218370468
lolv2_real_test,low00698.png,20.79544654802122,0.7556761127747468,,15.300201654434204,7366204465869842145
lolv2_real_test,low00699.png,20.426239786276327,0.734611841660302,,15.322601556777954,2087820825209648161
lolv2_real_test,low00700.png,21.900445404611943,0.7658533355429721,,15.28377079963684,2083496106649737463
lolv2_real_test,low00701.png,22.13563917361129,0.7761233398959528,,15.31419587135315,1978219628186949261
lolv2_real_test,low00702.png,18.39705949595321,0.8278338857848285,,15.258344173431396,6013962240560403298
lolv2_real_test,low00703.png,18.417899314941245,0.8297954918689786,,15.278193950653076,301294041225248384
lolv2_real_test,low00704.png,18.348402549407865,0.8280615382230231,,15.289708137512207,4777005791356671093
lolv2_real_test,low00705.png,19.779722885451,0.7886569450437858,,15.304046630859375,6181877482764777975
lolv2_real_test,low00706.png,19.66469145620573,0.784997460392018,,15.30022406578064,6825716119697030979
lolv2_real_test,low00707.png,19.75446707895744,0.787835978153481,,15.302959203720093,1725681485814780128
lolv2_real_test,low00708.png,25.463748656166096,0.8189178779398133,,15.306251049041748,8694143118503673167
lolv2_real_test,low00709.png,25.27374018417256,0.8238682400620393,,15.303588390350342,8293256753817123542
lolv2_real_test,low00710.png,26.26118224964977,0.8969577719057057,,15.347653150558472,1886981806094424604
lolv2_real_test,low00711.png,26.513923092075483,0.8983548861710692,,15.376341581344604,6530688125121438633
lolv2_real_test,low00712.png,14.013505038231497,0.8131402569132181,,15.320770978927612,5162999284459563587
lolv2_real_test,low00713.png,14.058627729631933,0.8136550475005228,,15.305824041366577,6883706276422883503
lolv2_real_test,low00714.png,22.719178814322486,0.8422526272575531,,15.367167234420776,4677900623797024194
lolv2_real_test,low00715.png,22.93229113133174,0.8479709333275722,,15.388573408126831,8052616288253138782
lolv2_real_test,low00716.png,20.390720729347713,0.8564080632212034,,15.386154174804688,4336299408104444213
lolv2_real_test,low00717.png,19.370875648362382,0.7812667473633713,,15.388805150985718,495125562662175890
lolv2_real_test,low00718.png,27.79410262290339,0.9039663352480801,,15.38178563117981,626046908300499594
lolv2_real_test,low00719.png,27.794998665410226,0.9073334160793617,,15.366591215133667,94139688856376345
lolv2_real_test,low00720.png,18.6876978046766,0.8366052996361623,,15.342522382736206,3382119838185113699
lolv2_real_test,low00721.png,18.412754897347167,0.8356889699301763,,15.390493154525757,4181696165365288840
lolv2_real_test,low00722.png,19.653272784044546,0.8834193544579027,,15.381725788116455,302408640980104317
lolv2_real_test,low00723.png,19.637769057994646,0.8828467777617691,,15.372419118881226,3342801585206742424
lolv2_real_test,low00724.png,19.227729741871137,0.7857314977267031,,15.358505010604858,1104513840268887131
lolv2_real_test,low00725.png,19.208531415210448,0.8065282905976674,,15.372950077056885,4988103978962626852
lolv2_real_test,low00726.png,20.670525932694307,0.8829091014999205,,15.403711557388306,9066141689536200508
lolv2_real_test,low00727.png,23.870686853280265,0.9002367014756567,,15.388000965118408,4791778298869052101
lolv2_real_test,low00728.png,20.824915101747248,0.8274770148786831,,15.38561224937439,1284293818696337412
lolv2_real_test,low00729.png,28.390471698442074,0.9207105547694402,,15.323711395263672,4657228596299511140
lolv2_real_test,low00730.png,27.724084510934045,0.9226883291686558,,15.325940370559692,3415015543270750903
lolv2_real_test,low00731.png,25.06183108726178,0.8980462394882034,,15.34694218635559,1165231681082271863
lolv2_real_test,low00732.png,24.79717635916404,0.8981040975384321,,15.332494735717773,8790393621178740613
lolv2_real_test,low00733.png,26.880663983038993,0.9056114866908045,,15.352434396743774,2081794387299883995
lolv2_real_test,low00734.png,26.96442117359162,0.9061938380532032,,15.34337067604065,3679886355391828756
lolv2_real_test,low00735.png,25.86467017511346,0.856157755964951,,15.372654438018799,4000091860156297826
lolv2_real_test,low00736.png,25.693404358986612,0.8621875620054884,,15.430217027664185,2064263465935709464
lolv2_real_test,low00737.png,27.785003791043206,0.8731133249188265,,15.338322877883911,1277787146811194876
lolv2_real_test,low00738.png,28.076313821147878,0.8812746139388103,,15.349891185760498,8456997049789864823
lolv2_real_test,low00739.png,25.519949280281917,0.8258852243311555,,15.334532022476196,7252076061157612725
lolv2_real_test,low00740.png,25.22453471504035,0.8232607406812132,,15.321949481964111,5017827100036117144
lolv2_real_test,low00741.png,28.310495517305846,0.8399375466648559,,15.298771858215332,5178767218356324932
lolv2_real_test,low00742.png,25.043925442295265,0.7414420501291273,,15.332567691802979,3061976304302653890
lolv2_real_test,low00743.png,26.64065019136349,0.8704278071633773,,15.365862846374512,2043732856228257287
lolv2_real_test,low00744.png,25.674077649096652,0.8304430255642462,,15.340158462524414,2400971634661953361
lolv2_real_test,low00745.png,24.227806017870588,0.8162728128972979,,15.30720067024231,6606750441700748625
lolv2_real_test,low00746.png,24.185368326774498,0.8042451795038955,,15.348219394683838,3532132205997593243
lolv2_real_test,low00747.png,24.08447955804008,0.8452486112371975,,15.380781650543213,882712667696275343
lolv2_real_test,low00748.png,24.289134120470454,0.8580950298095639,,15.408185005187988,992796479595280018
lolv2_real_test,low00749.png,24.681330407336752,0.8103460997633668,,15.334376335144043,2754555798871853816
lolv2_real_test,low00750.png,24.00945913373759,0.7918619540149443,,15.347169637680054,5066579208006927971
lolv2_real_test,low00751.png,21.649339956116435,0.7826685369638396,,15.372249126434326,5827645049567897069
lolv2_real_test,low00752.png,23.37777357233199,0.7732770803187705,,15.366553783416748,1576395777041725584
lolv2_real_test,low00753.png,14.514749599130747,0.7222093918723324,,15.36116099357605,6013111372060657403
lolv2_real_test,low00754.png,13.561503575901593,0.7058304612571183,,15.372304916381836,8681306883572827454
lolv2_real_test,low00755.png,16.45410697494977,0.698909502157197,,15.388774394989014,3642867980123030320
lolv2_real_test,low00756.png,16.34057302992518,0.6907652174764521,,15.374720335006714,7981158209197062597
lolv2_real_test,low00757.png,22.043182245421868,0.7518677927065415,,15.362074613571167,670566277100502846
lolv2_real_test,low00758.png,21.651252810009378,0.7196061938006348,,15.366316080093384,8902385934454402297
lolv2_real_test,low00759.png,25.316631638429072,0.8278716659398432,,15.372191429138184,5134497479619180697
lolv2_real_test,low00760.png,24.148045480342,0.8581406945937572,,15.387804746627808,7839468555084587288
lolv2_real_test,low00761.png,22.401983481754478,0.7989546236211389,,15.378297090530396,2329146473362056361
lolv2_real_test,low00762.png,22.587493891136322,0.8013571640726987,,15.355015277862549,4512435907893375472
lolv2_real_test,low00763.png,20.690114373670944,0.7963753360133948,,15.309983253479004,3936598492512780125
lolv2_real_test,low00764.png,20.832365246324407,0.8001608972658453,,15.336562871932983,3142148122809630272
lolv2_real_test,low00765.png,23.01778909876042,0.8237813174987544,,15.340715408325195,6597045012448416718
lolv2_real_test,low00766.png,23.19995884748519,0.8341132469228082,,15.340354442596436,1196921928839317789
lolv2_real_test,low00767.png,18.54782048602543,0.6466977457451314,,15.343353033065796,854185663087593525
lolv2_real_test,low00768.png,18.504251765247542,0.7243801507916149,,15.290514945983887,6023869663286236381
lolv2_real_test,low00769.png,27.822179695155114,0.8458152066091443,,15.257831335067749,445817396912142127
lolv2_real_test,low00770.png,27.73299576328307,0.8426009374226994,,15.29403042793274,8960780678269554441
lolv2_real_test,low00771.png,21.574702406862116,0.6521049656944453,,15.353720664978027,993831694295881193
lolv2_real_test,low00772.png,22.608112322117655,0.744706152328725,,15.352075099945068,6904914280778242370
lolv2_real_test,low00773.png,23.07364097507502,0.7935831110355035,,15.343382120132446,5389535780082470770
lolv2_real_test,low00774.png,23.041978227901158,0.7898733716143057,,15.381646394729614,3917028595094993381
lolv2_real_test,low00775.png,23.856557198630163,0.8232574813201957,,15.35219430923462,3221194813891990106
lolv2_real_test,low00776.png,23.60120040766972,0.8225804712530264,,15.369712591171265,778921568139138300
lolv2_real_test,low00777.png,22.8796527295341,0.7361027397352422,,15.366514921188354,8580316895598701472
lolv2_real_test,low00778.png,22.916788062632072,0.7544310112349571,,15.375808715820312,1925921641300838632
lolv2_real_test,low00779.png,26.269231001343172,0.8156660283220806,,15.326547622680664,2702496046431946407
lolv2_real_test,low00780.png,26.22431887268821,0.8156074374678494,,15.3158700466156,1845095283777179555
lolv2_real_test,low00781.png,22.6605278497984,0.8424037447016146,,15.419543743133545,2760535353555924711
lolv2_real_test,low00782.png,22.908780925780277,0.8631985203377858,,15.40731143951416,2736281268267052418
lolv2_real_test,low00783.png,22.865790324009488,0.8621178792533785,,15.394090414047241,5451792319470899298
lolv2_real_test,low00784.png,19.89000566921807,0.7697589645587183,,15.393669366836548,2111423920854585122
lolv2_real_test,low00785.png,19.904369607242757,0.7622006345431279,,15.388862371444702,8756821755366994814
lolv2_real_test,low00786.png,19.941708844560008,0.7754755063352596,,15.397170782089233,4680324832501977876
lolv2_real_test,low00787.png,20.392690691609094,0.685730046710192,,15.371920585632324,1158257699027632712
lolv2_real_test,low00788.png,20.227066684016123,0.6888776873734358,,15.382572174072266,5059222598147644530
lolv2_real_test,low00789.png,20.34439759465551,0.6876338775705296,,15.38813591003418,7647886650931114142
