split,n,psnr_mean,psnr_std,ssim_mean,ssim_std,lpips_mean,runtime_mean,inference_steps,sampler
lolv2_real,100,22.909448355896885,3.404226061539135,0.8145820149388322,0.0584048507258643,,0.4148210573196411,5,ddim
lolv2_real,100,22.81405420955931,3.420528298092692,0.8133072780082411,0.0594418788046811,,1.2232473826408383,10,ddim
lolv2_real,100,22.743997312949524,3.4308836815900894,0.8125683127491898,0.059996742227963,,2.7390992784500123,20,ddim
lolv2_real,100,22.69027161114836,3.433371760675031,0.8119755676064788,0.0605449615809767,,7.293797829151154,50,ddim
lolv2_real,100,22.66717547001197,3.4346385367401675,0.8117018841132504,0.0609155573176725,,14.864037342071532,100,ddim
